59,3.84874,-4.95518,3.44189,-4.64689,3.14281,-4.43931,2.84418,-4.23192,2.56128,-3.97137,2.26984,-3.7384,1.98427,-3.48698,1.70712,-3.20693,1.4259,-2.93005,1.169,-2.64559,1.06524,-2.18806,1.03921,-1.91317,3.84874,-4.95518,3.34262,-4.99078,2.98658,-4.81362,2.62987,-4.64089,2.28425,-4.417,1.96254,-4.1147,1.60964,-3.91879,1.29653,-3.5899,0.977395,-3.2738,0.658474,-2.95701,0.587025,-2.41395,1.03921,-1.91317,1.56082,-2.26399,1.91818,-2.62407,2.15687,-2.86277,2.39558,-3.10146,2.63427,-3.34015,2.87297,-3.57884,3.11165,-3.81753,3.35031,-4.05623,3.59518,-4.29289,3.82071,-4.53601,2.1072,3.52941,0.735542,152,23275,4.31261,1.30296,9.85423,0,0.176471
60,3.84874,-5.08964,3.59089,-4.79594,3.29607,-4.56199,2.9754,-4.3385,2.66518,-4.08472,2.36505,-3.79767,2.0505,-3.56014,1.75592,-3.2557,1.45647,-2.95957,1.16653,-2.65589,1.07274,-2.49409,0.935572,-2.17087,3.84874,-5.08964,3.49677,-5.0681,3.14571,-4.87174,2.79018,-4.69514,2.43582,-4.51434,2.1109,-4.22636,1.76537,-4.00599,1.43624,-3.73287,1.12073,-3.41403,0.790639,-3.1016,0.651559,-2.93685,0.935572,-2.17087,1.68151,-2.37492,1.81675,-2.52407,2.09453,-2.80042,2.37196,-3.07783,2.64937,-3.35525,2.92679,-3.63266,3.20415,-3.91009,3.48468,-4.18647,3.76033,-4.46447,3.90844,-4.77931,2.17167,3.59544,0.726083,147,23071,4.19209,1.17748,9.70803,0,0.176471
61,0.742293,-2.33053,0.773017,-2.77433,1.12161,-3.02374,1.46986,-3.28456,1.82585,-3.50637,2.20109,-3.66887,2.37537,-3.52195,2.13956,-3.1686,1.82376,-2.83785,1.58783,-2.59002,1.27609,-2.25303,0.935572,-2.17087,0.742293,-2.33053,0.754093,-2.3097,0.767061,-2.29014,0.781193,-2.27186,0.796493,-2.25486,0.812956,-2.23913,0.830583,-2.22467,0.849335,-2.21145,0.869207,-2.19946,0.884852,-2.19128,0.906695,-2.18144,0.935572,-2.17087,1.79743,-2.50451,2.44802,-3.15391,2.93574,-3.64162,3.59235,-4.28983,3.95069,-5.02144,3.40212,-5.01706,2.65872,-4.73548,1.9744,-4.20002,1.31108,-3.59734,0.669321,-3.07715,2.17878,3.62399,0.72146,153,22942,4.66903,4.19011,10.2072,0,0.176471
62,0.935572,-2.17087,1.11156,-2.48477,1.24708,-2.81203,1.52749,-3.05883,1.80406,-3.32789,2.03923,-3.63693,2.34079,-3.89899,2.661,-4.08164,2.95836,-4.34286,3.26664,-4.57418,3.71252,-4.85958,4.04482,-5.12885,0.935572,-2.17087,1.65303,-2.34197,1.91834,-2.6193,2.1734,-2.88809,2.34832,-3.18384,2.57158,-3.44313,2.87299,-3.60867,3.14582,-3.84825,3.41187,-4.11605,3.68043,-4.38072,3.96995,-4.81294,4.04482,-5.12885,3.69542,-5.18811,3.17085,-4.92294,2.80842,-4.81747,2.46619,-4.60185,2.13036,-4.36554,1.80322,-4.10215,1.49228,-3.78311,1.17561,-3.47881,0.829796,-3.27314,0.688595,-2.93959,2.20185,3.65629,0.72778,153,23113,4.40281,1.26982,10.1643,0,0.176471
63,0.935572,-2.17087,1.14168,-2.63724,1.37014,-2.94206,1.64247,-3.18702,1.88774,-3.48511,2.18419,-3.77737,2.48722,-4.0212,2.80403,-4.21905,3.10691,-4.46596,3.41785,-4.68276,3.831,-5.00207,4.04482,-5.12885,0.935572,-2.17087,1.51742,-2.2162,1.7857,-2.48648,2.03118,-2.75796,2.19844,-3.05228,2.43796,-3.32865,2.70924,-3.58314,3.00113,-3.75973,3.28073,-3.97556,3.54805,-4.24819,3.89425,-4.66249,4.04482,-5.12885,3.51712,-5.09737,2.98309,-4.87771,2.63262,-4.6971,2.29684,-4.4557,1.94809,-4.26063,1.63896,-3.93293,1.32712,-3.61349,0.990719,-3.35947,0.691875,-3.12527,0.619731,-2.74509,2.19377,3.66551,0.726313,153,23075,4.3953,1.26669,10.3105,0,0.176471
64,0.935572,-2.17087,1.14305,-2.64167,1.37505,-2.94631,1.67464,-3.18534,1.92219,-3.48518,2.19063,-3.78546,2.49151,-4.05291,2.79794,-4.29377,3.11868,-4.48511,3.4337,-4.69566,3.74201,-4.91844,4.0252,-5.13165,0.935572,-2.17087,1.52134,-2.21885,1.78662,-2.49295,2.05927,-2.75778,2.27625,-3.04054,2.43922,-3.33834,2.71935,-3.60257,2.98495,-3.87188,3.273,-4.07032,3.56645,-4.25,3.8356,-4.53159,4.0252,-5.13165,3.35041,-5.06038,2.99693,-4.88369,2.64468,-4.70439,2.30723,-4.46334,1.95706,-4.26764,1.6463,-3.94014,1.33317,-3.61966,0.996212,-3.36234,0.694191,-3.12969,0.619893,-2.74807,2.20474,3.67723,0.728858,154,23223,4.38412,1.26445,10.3105,0,0.176471
65,0.926654,-2.15393,1.18105,-2.64812,1.40735,-2.9327,1.68489,-3.20926,1.95101,-3.50776,2.21196,-3.79891,2.5035,-4.03168,2.78447,-4.26821,3.10606,-4.47432,3.42952,-4.66891,3.72661,-4.92172,4.02521,-5.12451,0.926654,-2.15393,1.53391,-2.24419,1.8177,-2.497,2.07253,-2.78638,2.29196,-3.08059,2.50207,-3.35583,2.7492,-3.58673,2.97607,-3.8108,3.23108,-4.05455,3.54149,-4.24891,3.82306,-4.50338,4.02521,-5.12451,3.34317,-5.07339,2.99156,-4.90663,2.64577,-4.71313,2.30577,-4.49644,1.97449,-4.24863,1.65604,-3.95994,1.34763,-3.63506,1.02082,-3.34752,0.744426,-3.08827,0.683856,-2.75341,2.22837,3.68397,0.736016,153,23192,4.35852,1.22536,10.2677,0,0.176471
66,1.03921,-2.09244,1.16348,-2.51653,1.33808,-2.83931,1.78693,-3.20762,2.04791,-3.49248,2.28983,-3.80006,2.59721,-4.02693,2.8901,-4.29877,3.18145,-4.5749,3.49178,-4.79387,3.76922,-5.03035,4.0252,-5.2605,1.03921,-2.09244,1.50248,-2.20501,1.76142,-2.46711,2.15086,-2.85676,2.41054,-3.11642,2.67019,-3.37608,2.92986,-3.63574,3.18951,-3.8954,3.4489,-4.15516,3.71307,-4.41332,3.96515,-4.6755,4.0252,-5.2605,3.31088,-5.14776,2.95517,-4.97742,2.61219,-4.75056,2.30223,-4.41604,1.95542,-4.19281,1.65235,-3.92015,1.45981,-3.56118,1.11065,-3.32952,0.695693,-2.89578,0.726789,-2.52106,2.30543,3.72624,0.75025,156,23209,4.44944,1.15413,10.1643,0,0.176471
67,1.21568,-2.08963,1.25409,-2.51527,1.46259,-2.97386,1.75422,-3.20325,2.03619,-3.45553,2.27135,-3.71247,2.69442,-4.10438,2.97106,-4.38566,3.25842,-4.63692,3.54563,-4.87755,3.81749,-5.08055,4.09803,-5.30531,1.21568,-2.08963,1.62604,-2.31187,1.98283,-2.68871,2.22403,-2.92991,2.46522,-3.17111,2.70643,-3.41231,3.06822,-3.7741,3.30942,-4.0153,3.55095,-4.25639,3.79684,-4.49604,4.01407,-4.74498,4.09803,-5.30531,3.34931,-5.25335,3.01671,-4.99543,2.66696,-4.80004,2.35637,-4.47366,2.0416,-4.15439,1.5835,-3.78296,1.3493,-3.46137,0.983928,-3.26522,0.712059,-2.95329,0.864096,-2.41753,2.36015,3.76964,0.752897,155,23274,4.47974,1.29802,10.3534,0,0.176471
68,0.72268,-2.81792,1.15376,-2.80555,1.58382,-3.01787,1.84941,-3.32364,2.16868,-3.5824,2.47456,-3.88458,2.77882,-4.19089,2.92859,-4.35119,3.24587,-4.61442,3.57146,-4.84899,3.87962,-5.09922,4.22127,-5.30251,0.72268,-2.81792,1.05433,-2.38607,1.43587,-2.15342,1.77221,-2.47849,2.09507,-2.80096,2.41784,-3.12372,2.7406,-3.44648,2.90198,-3.60786,3.22474,-3.93062,3.54778,-4.25329,3.87341,-4.5751,4.22127,-5.30251,3.58747,-5.38076,3.26796,-5.2097,2.94905,-5.03622,2.65565,-4.77393,2.51243,-4.63004,2.22756,-4.33788,1.92384,-4.09357,1.63347,-3.9062,1.46579,-3.56955,0.988258,-3.26832,2.42001,3.83852,0.756348,157,23436,4.45731,1.43444,10.3534,0,0.176471
